,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,ANNUITY_INCOME_PERC,PAYMENT_RATE
130476,251343,0,1,0,0,0.01885,-17333,-2839.0,-887,1,0,1,0,0,10,0.22501617808612,0.4596904504249018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1076363636363636,0.0488771466314399
15807,118447,0,0,1,0,0.022625,-11206,-5088.0,-2329,1,0,1,1,0,11,0.5010733934217341,0.5108529061800121,1.0,1.0,-800.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.27692,0.0525744228432563
78510,191021,0,1,0,0,0.0196889999999999,-14710,-5188.0,-5188,1,0,1,0,0,9,0.5943425440991092,0.5797274227921155,0.0,0.0,-1430.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2311714285714285,0.027598227655532
239626,377491,0,1,0,0,0.030755,-18329,-3478.0,-1832,1,1,1,1,0,15,0.6935624574446062,0.4418358231994413,0.0,0.0,-838.0,0.0,0.0,0.0,1.0,0.0,1.0,0.29385,0.029385
234116,371190,0,0,0,1,0.04622,-9869,-4003.0,-1182,1,0,1,1,0,9,0.6340440549738438,0.5108529061800121,0.0,0.0,-947.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3077142857142857,0.1077
71503,182926,0,0,1,0,0.011703,-12714,-2062.0,-4150,1,0,1,0,0,13,0.7084424425878636,0.5108529061800121,0.0,0.0,-1706.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0760142857142857,0.0940106007067137
240889,378931,0,1,0,0,0.0031219999999999,-16174,-1887.0,-1445,1,0,1,0,0,15,0.6667972176272137,0.4400578303966329,0.0,0.0,-877.0,0.0,0.0,0.0,0.0,1.0,6.0,0.1452340425531915,0.0293621707186978
27493,131960,0,1,0,1,0.00496,-9541,-4160.0,-2210,1,0,1,0,0,17,0.5804686153415367,0.4471785780453068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15,0.05
237250,374803,1,1,0,0,0.028663,-9967,-3994.0,-2614,1,1,1,1,0,12,0.5404503182522723,0.5108529061800121,0.0,0.0,-1235.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1538461538461538,0.05
116166,234721,0,0,0,0,0.035792,-10616,-4737.0,-1115,1,1,1,0,0,12,0.6541960385792541,0.5460231970049609,0.0,0.0,-2959.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19212,0.0607913122721749
27778,132296,0,0,0,0,0.011703,-21700,-5236.0,-5235,1,0,1,0,0,12,0.5607491084075746,0.5108529061800121,0.0,0.0,-881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2454,0.0423687845303867
179319,307792,0,1,1,0,0.002506,-14608,-3755.0,-761,1,0,1,0,0,5,0.7224240000518042,0.7194907850918436,0.0,0.0,-339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748,0.0389092932665553
143537,266441,0,1,0,0,0.072508,-23084,-3954.0,-4282,1,0,1,1,0,9,0.4755679329597152,0.3409064264152384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1896,0.0423668215945656
236791,374273,0,1,1,1,0.01885,-13581,-962.0,-4138,1,0,1,1,0,14,0.6255758705760862,0.646329897706246,1.0,1.0,-3246.0,0.0,0.0,0.0,0.0,2.0,3.0,0.333,0.05328
26294,130581,0,1,1,1,0.035792,-12248,-1874.0,-3239,1,0,1,0,0,10,0.6810388906520594,0.5100895276257282,1.0,1.0,-422.0,0.0,0.0,0.0,0.0,1.0,2.0,0.113547619047619,0.0265386755703951
75444,187497,0,0,0,0,0.025164,-15049,-540.0,-4694,1,0,1,0,1,16,0.1122255986272663,0.3474182272002641,0.0,0.0,-1971.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0478307692307692,0.0674579066134351
201591,333686,0,1,0,1,0.0116569999999999,-10106,-4948.0,-2761,1,1,1,1,0,21,0.6752206831157064,0.3360615207658242,1.0,1.0,-1762.0,0.0,0.0,0.0,0.0,0.0,2.0,0.108074074074074,0.0486333333333333
254048,393977,0,1,1,1,0.020713,-13909,-2549.0,-1125,1,0,1,1,0,10,0.7040919860115271,0.3791004853998145,0.0,0.0,-1393.0,0.0,0.0,0.0,0.0,4.0,3.0,0.146925,0.029385
211594,345205,0,0,0,1,0.00963,-23911,-3671.0,-5022,1,0,1,0,0,12,0.7609263329490878,0.7862666146611379,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3565833333333333,0.0373118710870058
223281,358617,0,0,1,0,0.035792,-20217,-4090.0,-3142,1,0,1,0,0,12,0.6691397297017495,0.4066174366275036,0.0,0.0,-1922.0,0.0,0.0,0.0,0.0,1.0,3.0,0.13476,0.0331921182266009
153993,278477,0,0,0,0,0.0066709999999999,-13559,-730.0,-3999,1,0,1,0,0,16,0.5210260905317734,0.5673792367572691,0.0,0.0,-532.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0363636363636363,0.05
247350,386209,0,0,0,0,0.004849,-16283,-10402.0,-4109,1,1,1,1,0,10,0.7660751107206147,0.5585066276769286,0.0,0.0,-1784.0,0.0,0.0,0.0,1.0,0.0,5.0,0.2079142857142856,0.07277
59927,169480,0,0,1,0,0.006852,-18560,-5124.0,-2104,1,0,1,0,0,6,0.1868068402869433,0.5108529061800121,0.0,0.0,-205.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.107625,0.0513968481375358
38516,144604,0,1,0,0,0.00712,-17345,-4118.0,-880,1,0,1,0,0,11,0.4918678600606576,0.6006575372857061,0.0,0.0,-321.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3602333333333333,0.039763779527559
194463,325497,1,0,0,0,0.018029,-19073,-11553.0,-2059,1,0,1,0,0,8,0.0992956113132737,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1586444444444444,0.0425396257895364
165974,292415,0,1,0,0,0.020246,-16314,-443.0,-4560,1,1,1,1,0,7,0.3599326275774283,0.6894791426446275,1.0,0.0,-1207.0,0.0,0.0,0.0,0.0,1.0,3.0,0.4197857142857143,0.029385
185796,315390,0,1,0,1,0.025164,-23445,-824.0,-3283,1,0,1,0,0,7,0.4894304822386085,0.4938628816996244,0.0,0.0,-806.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2456,0.0293545816733067
282954,427749,0,1,0,0,0.032561,-11717,-5882.0,-1398,1,0,1,0,0,17,0.6422593791708723,0.4083588531230431,1.0,1.0,-387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.05
3375,103943,0,1,0,0,0.025164,-17256,-5197.0,-763,1,1,1,0,0,10,0.2961435654275993,0.5108529061800121,0.0,0.0,-1362.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1672941176470588,0.0711
227311,363298,0,0,0,0,0.018801,-19183,-5528.0,-2720,1,0,1,0,0,13,0.5072395473273881,0.8435435389318647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1451826086956521,0.0613918325623809
133439,254767,0,1,0,1,0.026392,-16992,-8201.0,-530,1,1,1,1,1,13,0.6167303376302105,0.5108529061800121,0.0,0.0,-709.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1842666666666666,0.071857532822046
79679,192365,0,0,1,0,0.026392,-16615,-5595.0,-105,1,0,1,0,0,14,0.7614828212542532,0.6769925032909132,0.0,0.0,-1553.0,0.0,0.0,0.0,1.0,0.0,3.0,0.1096206896551724,0.1059666666666666
194605,325655,0,0,1,1,0.020713,-17881,-4796.0,-1436,1,0,1,0,0,6,0.3826428093158981,0.501075160239048,0.0,0.0,-1450.0,0.0,0.0,0.0,1.0,0.0,4.0,0.3124333333333333,0.0292379054018223
83233,196540,0,1,0,1,0.04622,-9161,-3508.0,-1198,1,1,1,1,0,18,0.7351895934313545,0.3201633668633456,0.0,0.0,-609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250225,0.0749827694704983
33152,138411,0,1,0,1,0.010276,-19916,-5755.0,-3304,1,0,1,0,0,10,0.683068515517022,0.5108529061800121,1.0,1.0,-1337.0,0.0,0.0,0.0,0.0,0.0,3.0,0.24068,0.0398476821192053
63459,173596,0,1,0,0,0.030755,-21212,-7496.0,-3688,1,0,1,1,0,12,0.0711881008998018,0.2925880073368475,0.0,0.0,-174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507142857142857,0.0528380634390651
18496,121575,0,1,0,0,0.00702,-22588,-9081.0,-4093,1,0,1,0,0,10,0.6972032651108929,0.7713615919194317,0.0,0.0,-725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05
201148,333166,0,0,0,0,0.030755,-8794,-2807.0,-1433,1,0,1,0,0,16,0.3417867320728822,0.5567274263630174,0.0,0.0,-408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19868,0.0680410958904109
299402,446868,0,1,0,0,0.0196889999999999,-13137,-4174.0,-4640,1,0,1,0,1,14,0.4292355420194384,0.5108529061800121,0.0,0.0,-2367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322166666666666,0.0348324999999999
30695,135625,0,0,0,1,0.02461,-14331,-4914.0,-4528,1,0,1,0,0,12,0.599299207704768,0.7862666146611379,0.0,0.0,-705.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07355,0.0669244767970882
246724,385528,0,1,1,0,0.015221,-16093,-4494.0,-4472,1,1,1,1,0,15,0.4951638317565717,0.4258928980051529,0.0,0.0,-1808.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1626875,0.1061668977893792
214931,349054,0,1,0,0,0.0084739999999999,-18902,-10141.0,-2450,1,0,1,0,0,9,0.0106447852274513,0.7338145369642702,0.0,0.0,-1230.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1266071428571428,0.0562859229621161
195134,326277,0,1,0,1,0.028663,-20978,-8077.0,-3477,1,0,1,1,0,8,0.3965997299171504,0.5108529061800121,0.0,0.0,-244.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6675,0.0396534653465346
102167,218611,0,1,0,1,0.020246,-16410,-836.0,-4188,1,0,1,0,0,11,0.4953442230550304,0.2851799046358216,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238,0.0279248120300751
189366,319555,0,1,0,0,0.008625,-21099,-431.0,-711,1,0,1,0,0,16,0.0273951237934248,0.237916079507114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0384666666666666,0.0786818181818181
71842,183308,0,0,0,0,0.072508,-18700,-56.0,-2245,1,0,1,1,0,9,0.648549986642014,0.6430255641096323,0.0,0.0,-1651.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11594,0.0425824175824175
243393,381794,0,0,1,0,0.010032,-16780,-9194.0,-308,1,1,1,1,0,4,0.6554317345444959,0.5108529061800121,0.0,0.0,-1600.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.03,0.05
75466,187522,0,1,1,0,0.009549,-16222,-6809.0,-4171,1,0,1,0,0,10,0.6689702621888559,0.6879328378491735,0.0,0.0,-2000.0,0.0,0.0,0.0,0.0,0.0,5.0,0.299475,0.0371493696794901
130512,251382,0,1,1,1,0.028663,-16635,-4864.0,-173,1,0,1,0,0,10,0.7157141475289397,0.5954562029091491,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2293913043478261,0.02638
9130,110615,0,1,1,0,0.035792,-9968,-1183.0,-1189,1,0,1,0,0,10,0.7200719029449647,0.5316861425197883,0.0,0.0,-611.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1555,0.0644401748040988
46394,153741,0,1,0,0,0.008575,-15113,-4841.0,-4133,1,1,1,0,0,11,0.6850015532760052,0.3842068130556564,0.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2885217391304348,0.0423668215945656
35473,141087,0,1,0,0,0.035792,-23143,-3089.0,-4151,1,0,1,0,0,17,0.6201463362144465,0.8193176922872417,0.0,0.0,-602.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1428571428571428,0.05
32958,138199,0,1,1,0,0.04622,-13871,-7888.0,-2608,1,0,1,1,0,16,0.7148680157418494,0.2910973802776635,0.0,0.0,-346.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,0.05
231444,368088,0,1,0,1,0.0116569999999999,-14289,-5276.0,-2539,1,0,1,0,0,11,0.6669186693186135,0.4956658291397297,0.0,0.0,-1535.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1118214285714285,0.0535222824321783
156688,281615,0,1,0,0,0.019101,-18692,-8231.0,-2245,1,0,1,1,0,10,0.596544435827334,0.7862666146611379,0.0,0.0,-1515.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3022142857142857,0.036163011333527
278158,422292,0,1,0,0,0.01885,-16157,-8206.0,-4403,1,0,1,0,0,14,0.7270524482509491,0.4400578303966329,0.0,0.0,-576.0,0.0,0.0,0.0,0.0,1.0,8.0,0.1453333333333333,0.0360779813983251
23994,127903,0,1,1,0,0.005084,-11731,-657.0,-3358,1,0,1,0,0,11,0.6491528546484134,0.5656079814115492,0.0,0.0,-266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3344,0.0379187045954506
12995,115148,0,1,0,0,0.028663,-18717,-8428.0,-2232,1,1,1,0,0,10,0.6760832790133475,0.5108529061800121,0.0,0.0,-830.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0678333333333333,0.0376851851851851
248524,387538,0,1,0,0,0.02461,-23088,-2555.0,-5021,1,0,1,0,0,13,0.4189653533423023,0.5744466170995097,0.0,0.0,-365.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1283,0.0428380634390651
205357,338045,0,0,1,1,0.04622,-22127,-4823.0,-4813,1,0,1,1,0,13,0.6694785330828387,0.5136937663039473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3396140350877193,0.1188555289494689
76484,188693,0,0,1,0,0.0038179999999999,-15009,-3240.0,-4506,1,0,1,1,0,9,0.6026448312803805,0.5797274227921155,0.0,0.0,-1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099555555555555,0.0361307659167415
190188,320521,0,1,0,0,0.035792,-24302,-1618.0,-4375,1,0,1,0,0,11,0.2478603460417418,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2736923076923077,0.0562974683544303
284392,429355,0,0,1,0,0.026392,-10005,-4793.0,-2597,1,0,1,0,0,15,0.5008328508943185,0.5814837058057234,1.0,1.0,-1542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096725,0.073
226942,362876,0,0,1,1,0.032561,-21834,-13862.0,-3545,1,0,1,1,0,13,0.7648895666153037,0.7981372313187245,0.0,0.0,-1361.0,0.0,0.0,0.0,2.0,0.0,1.0,0.2926,0.095095
145077,268229,1,0,0,0,0.022625,-14223,-5147.0,-4507,1,0,1,0,0,18,0.0804071159622282,0.3474182272002641,0.0,0.0,-834.0,0.0,0.0,0.0,0.0,0.0,4.0,0.10776,0.0293953975580215
133043,254304,0,0,0,0,0.020246,-12062,-1077.0,-4644,1,1,1,0,0,5,0.3908787084910484,0.3001077565791181,0.0,0.0,-637.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1908070175438596,0.0361108159796005
192907,323711,0,1,0,0,0.016612,-20394,-4924.0,-2754,1,0,1,1,0,10,0.3966468287376925,0.6279908192952864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.4794,0.0532777168597931
234757,371943,0,1,1,1,0.035792,-13043,-7136.0,-4030,1,1,1,0,0,16,0.4100709145764981,0.0926171713748545,0.0,0.0,-134.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16755,0.1060980243161094
302801,450823,0,1,0,0,0.00496,-23761,-7356.0,-4672,1,0,1,1,0,9,0.7050296652257799,0.41534714488434,0.0,0.0,-1081.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2408666666666667,0.0331804260282212
64091,174319,0,1,0,0,0.0105,-12917,-6319.0,-4501,1,1,1,0,0,9,0.4271527830935049,0.1139223962922108,0.0,0.0,-1141.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.0795053003533568
283431,428278,0,1,0,0,0.0196889999999999,-22075,-10092.0,-4470,1,0,1,0,0,15,0.7281273329909681,0.6263042766749393,0.0,0.0,-1971.0,0.0,0.0,0.0,0.0,1.0,6.0,0.132125,0.0324376411666503
207314,340297,0,1,1,0,0.04622,-19597,-11528.0,-2980,1,0,1,0,0,10,0.5836072395109638,0.5744466170995097,0.0,0.0,-1629.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1199666666666666,0.0427054286561851
12479,114544,0,1,0,0,0.009334,-18486,-5457.0,-2013,1,0,1,0,0,16,0.6619015412984319,0.3001077565791181,0.0,0.0,-693.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1283658536585366,0.0292388888888888
15850,118494,0,1,0,1,0.030755,-17534,-10022.0,-754,1,0,1,0,0,14,0.7041830985454534,0.5108529061800121,0.0,0.0,-2102.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2286333333333333,0.0293609006463764
139732,262029,0,1,0,1,0.022625,-15415,-1356.0,-4710,1,0,1,0,0,19,0.5528652477892685,0.5762088360175724,0.0,0.0,-1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14565,0.0324207011686143
14572,117002,0,1,0,0,0.01885,-22990,-12130.0,-4076,1,0,1,0,0,13,0.5751555160802596,0.8802684803872619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237391304347826,0.0996627047863797
299684,447185,0,0,1,0,0.00496,-22218,-3914.0,-3944,1,0,1,1,0,12,0.730833023538391,0.4066174366275036,0.0,0.0,-177.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1792,0.0482654600301659
188499,318547,1,0,1,0,0.031329,-19782,-114.0,-2960,1,0,1,0,0,9,0.5817674274826601,0.6363761710860439,3.0,2.0,-1500.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2691916859122402,0.0511856666081152
303116,451186,0,1,0,0,0.020713,-23632,-7757.0,-5089,1,0,1,0,0,6,0.5246157985937786,0.7380196196295241,0.0,0.0,-1652.0,0.0,0.0,0.0,0.0,2.0,0.0,0.23312,0.1029681978798586
92647,207583,0,1,0,0,0.019101,-21833,-3050.0,-4124,1,0,1,0,0,9,0.6533694312411169,0.7338145369642702,0.0,0.0,-1161.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2509444444444445,0.0747662004469088
236778,374260,0,1,0,1,0.005144,-8409,-5181.0,-26,1,0,1,0,0,12,0.4081150309168696,0.5108529061800121,1.0,1.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.4346486486486487,0.0727297395079594
161736,287502,1,0,1,0,0.018801,-12702,-2534.0,-4603,1,0,1,0,0,9,0.6125193707416758,0.5108529061800121,0.0,0.0,-576.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1883111111111111,0.0785211267605633
56917,165973,0,0,1,0,0.026392,-16710,-2533.0,-253,1,0,1,0,0,9,0.6038172153824952,0.6127042441012546,1.0,1.0,-2164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2159428571428572,0.1001059602649006
285649,430832,0,0,0,0,0.001333,-23763,-4650.0,-4650,1,0,1,0,0,6,0.2009649551338985,0.4722533429586386,0.0,0.0,-124.0,0.0,0.0,0.0,0.0,0.0,8.0,0.16632,0.032484375
1130,101321,0,1,1,0,0.0228,-17265,-9212.0,-805,1,0,1,1,0,15,0.5522272788985167,0.2881295999178507,1.0,1.0,-666.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1833333333333332,0.05
276208,420071,0,0,1,1,0.007114,-10563,-1760.0,-3229,1,0,1,1,0,14,0.6492823345016722,0.237916079507114,0.0,0.0,-329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05
243401,381802,0,1,0,0,0.035792,-22045,-673.0,-1741,1,0,1,0,0,13,0.597601862801124,0.4382813743111921,0.0,0.0,-212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22184,0.0389488173492892
87665,201762,0,1,0,0,0.031329,-11849,-698.0,-3853,1,0,1,0,0,12,0.1621921059592286,0.1221797440301585,0.0,0.0,-248.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2017647058823529,0.0293637986311162
89587,204012,0,1,0,1,0.009175,-20249,-9247.0,-3360,1,0,1,1,0,12,0.7229717982865411,0.5064842396679806,0.0,0.0,-1520.0,0.0,0.0,0.0,1.0,0.0,1.0,0.19354,0.0424951695064113
295840,442757,0,1,0,1,0.014464,-19360,-5777.0,-2810,1,0,1,0,0,8,0.6495810502590055,0.4118485559242397,0.0,0.0,-874.0,0.0,0.0,1.0,0.0,0.0,2.0,0.125,0.05
180166,308794,0,0,1,0,0.032561,-24493,-2158.0,-4237,1,0,1,0,0,11,0.5693478654449549,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3943846153846154,0.1030511336227689
204618,337222,0,1,0,1,0.010276,-16457,-4216.0,-2,1,0,1,0,0,17,0.6459337670538559,0.5108529061800121,0.0,0.0,-483.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.04894,0.0266906631762652
95679,211077,0,1,1,0,0.022625,-16621,-5849.0,-172,1,0,1,0,0,11,0.40550820195406,0.3139166772114369,0.0,0.0,-44.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12325,0.0293517607087289
207948,341030,0,1,0,0,0.0228,-9585,-4247.0,-75,1,0,1,0,0,15,0.3345484331327784,0.5108529061800121,0.0,0.0,-57.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1053370786516854,0.05
276384,420266,0,1,0,0,0.032561,-22883,-1655.0,-3037,1,0,1,1,1,15,0.7895126598083737,0.5108529061800121,0.0,0.0,-729.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2767368421052632,0.0424854557207498
91624,206402,0,0,1,0,0.031329,-11727,-5452.0,-4169,1,1,1,1,0,10,0.6615344163877124,0.5108529061800121,0.0,0.0,-2419.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.063825,0.05106
265116,407032,0,1,0,0,0.014464,-17186,-8557.0,-736,1,0,1,0,0,9,0.696940060838023,0.5638350489514956,0.0,0.0,-735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264523809523809,0.0397790009034028
8968,110435,0,0,0,1,0.007114,-20310,-2576.0,-3316,1,0,1,1,0,15,0.2651072007852093,0.7001838506835805,0.0,0.0,-1775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267,0.026439899833055
63378,173504,0,1,0,1,0.01885,-22415,-3489.0,-4517,1,0,1,0,0,11,0.6830306421149103,0.6642482627052363,1.0,1.0,-1817.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1493611111111111,0.0425951598209688
96959,212556,0,1,0,0,0.020713,-13951,-1342.0,-2822,1,0,1,0,0,13,0.5088409321692938,0.2970866116472028,0.0,0.0,-575.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1362799999999999,0.0380198859515014
235606,372908,0,0,0,0,0.006852,-14710,-8762.0,-4295,1,1,1,1,0,4,0.2512471086809734,0.5919766183185521,0.0,0.0,-1760.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1550333333333333,0.0715538461538461
53431,161883,0,0,1,0,0.01885,-15677,-8107.0,-4935,1,0,1,0,0,16,0.1373571755246055,0.5108529061800121,1.0,1.0,-166.0,0.0,0.0,0.0,2.0,0.0,5.0,0.1038,0.0578103897188844
7452,108687,0,1,0,0,0.00702,-8608,-282.0,-289,1,1,1,0,0,16,0.4782027942129306,0.3360615207658242,0.0,0.0,-380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05305,0.1061
22859,126601,0,1,0,0,0.01885,-23336,-11791.0,-4602,1,0,1,0,0,12,0.5998399677486469,0.5762088360175724,0.0,0.0,-504.0,0.0,0.0,0.0,0.0,1.0,1.0,0.082625,0.1033458411507192
192433,323149,0,0,1,0,0.009334,-24924,-14423.0,-4669,1,0,1,0,0,15,0.6232989180473089,0.5108529061800121,0.0,0.0,-2023.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2900555555555556,0.0979549718574108
9937,111565,0,1,0,0,0.011703,-10118,-4075.0,-1521,1,0,1,0,0,15,0.6354636007150619,0.4632753280912678,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.12684375,0.1195229681978798
262294,403632,0,1,0,0,0.018801,-13903,-7821.0,-1774,1,0,1,0,0,7,0.5933509755006185,0.1986200451074864,0.0,0.0,-1708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938285714285714,0.0323973256924546
131731,252787,0,1,0,0,0.025164,-20465,-39.0,-2697,1,0,1,0,0,8,0.1979100062095124,0.326475210066026,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.211,0.0332617703579149
204847,337477,0,1,0,0,0.02461,-19313,-2574.0,-1631,1,1,1,1,0,10,0.6964641183681664,0.4866531565147181,0.0,0.0,-349.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3103666666666667,0.0792519959825
273254,416745,0,1,0,0,0.003813,-10633,-4139.0,-2388,1,0,1,0,1,5,0.1141527768809999,0.5108529061800121,0.0,0.0,-764.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1719,0.0872898999644543
110100,227697,0,1,0,0,0.010032,-22508,-3527.0,-4999,1,0,1,1,0,7,0.6287716230038538,0.6212263380626669,0.0,0.0,-337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222592592592592,0.0286580706781279
65839,176348,0,1,0,0,0.011703,-15268,-1324.0,-5186,1,1,1,1,0,11,0.4356383669954685,0.4596904504249018,0.0,0.0,-703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20915,0.0288566343354626
98048,213841,0,1,0,0,0.030755,-15169,-2555.0,-4298,1,0,1,1,0,17,0.74298615450346,0.4848514754962666,0.0,0.0,-2223.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0977,0.0361851851851851
